0.0 	1.0	0.0	
0.05 	0.9993871276576063	0.0006128723423937084	
0.1 	0.9975265291202814	0.002473470879718644	
0.15 	0.9944274335843886	0.005572566415611524	
0.2 	0.9901052178098991	0.00989478219010053	
0.25 	0.9845812742142726	0.015418725785727179	
0.3 	0.9778828300039498	0.02211716999604951	
0.35 	0.970042721504996	0.029957278495003375	
0.4 	0.9610991287772482	0.038900871222751016	
0.45 	0.9510952763263977	0.04890472367360142	
0.5 	0.9400791062410331	0.05992089375896614	
0.55 	0.9281029303618764	0.07189706963812252	
0.6 	0.9152230681331974	0.08477693186680114	
0.65 	0.9014994765965614	0.09850052340343746	
0.7 	0.8869953785787752	0.11300462142122361	
0.75 	0.8717768945214838	0.12822310547851534	
0.8 	0.8559126826285458	0.1440873173714536	
0.85 	0.8394735911037379	0.1605264088962614	
0.9 	0.8225323252536806	0.1774676747463189	
0.95 	0.8051631311794525	0.19483686882054738	
1.0 	0.7874414967157918	0.21255850328420828	
1.05 	0.7694438692386366	0.23055613076136355	
1.1 	0.7512473889872956	0.24875261101270435	
1.15 	0.7329296356706573	0.2670703643293429	
1.2 	0.7145683853772415	0.2854316146227579	
1.25 	0.6962413742115852	0.3037586257884144	
1.3 	0.6780260646541683	0.32197393534583146	
1.35 	0.6599994104033735	0.3400005895966264	
1.4 	0.642237615414601	0.3577623845853986	
1.45 	0.6248158830070893	0.37518411699291015	
1.5 	0.6078081512609386	0.3921918487390608	
1.55 	0.5912868114676066	0.4087131885323922	
1.6 	0.5753224071135559	0.42467759288644297	
1.65 	0.5599833117502416	0.4400166882497577	
1.7 	0.5453353851105536	0.454664614889446	
1.75 	0.5314416079434516	0.4685583920565475	
1.8 	0.5183616972216665	0.4816383027783328	
1.85 	0.5061517045946434	0.4938482954053557	
1.9 	0.4948636021698806	0.5051363978301183	
1.95 	0.48454486086744547	0.5154551391325531	
2.0 	0.4752380276608344	0.5247619723391642	
2.05 	0.46698030894867887	0.5330196910513199	
2.1 	0.45980316805446086	0.5401968319455375	
2.15 	0.4537319453873778	0.5462680546126201	
2.2 	0.4487855100845183	0.5512144899154797	
2.25 	0.44497595196769624	0.5550240480323017	
2.3 	0.44230832237192097	0.5576916776280766	
2.35 	0.4407804318313339	0.5592195681686637	
2.4 	0.4403827117488659	0.559617288251132	
2.45 	0.44109814604620606	0.5589018539537914	
2.5 	0.4429022774212345	0.5570977225787633	
2.55 	0.4457632912723915	0.5542367087276061	
2.6 	0.44964217863493083	0.5503578213650665	
2.65 	0.45449297767186875	0.5455070223281284	
2.7 	0.460263091437348	0.539736908562649	
2.75 	0.46689367784909763	0.5331063221508996	
2.8 	0.47432010613604275	0.5256798938639548	
2.85 	0.4824724725292519	0.5175275274707455	
2.9 	0.49127616669464663	0.5087238333053506	
2.95 	0.5006524794097952	0.4993475205902018	
3.0 	0.5105192412982	0.489480758701797	
3.05 	0.5207914820727205	0.4792085179272762	
3.1 	0.5313820997106605	0.4686179002893362	
