0.0 	1.0	0.0	
0.05 	0.9993871276576063	0.0006128723423937084	
0.1 	0.9975265291202814	0.002473470879718644	
0.15 	0.9944274335843886	0.005572566415611524	
0.2 	0.9901052178098991	0.00989478219010053	
0.25 	0.9845812742142726	0.015418725785727179	
0.3 	0.9778828300039498	0.02211716999604951	
0.35 	0.970042721504996	0.029957278495003375	
0.4 	0.9610991287772482	0.038900871222751016	
0.45 	0.9510952763263977	0.04890472367360142	
0.5 	0.9400791062410331	0.05992089375896614	
0.55 	0.9281029303618764	0.07189706963812252	
0.6 	0.9152230681331974	0.08477693186680114	
0.65 	0.9014994765965614	0.09850052340343746	
0.7 	0.8869953785787752	0.11300462142122361	
0.75 	0.8717768945214838	0.12822310547851534	
0.8 	0.8559126826285458	0.1440873173714536	
0.85 	0.8394735911037379	0.1605264088962614	
0.9 	0.8225323252536806	0.1774676747463189	
0.95 	0.8051631311794525	0.19483686882054738	
1.0 	0.7874414967157918	0.21255850328420828	
1.05 	0.7694438692386366	0.23055613076136355	
1.1 	0.7512473889872956	0.24875261101270435	
1.15 	0.7329296356706573	0.2670703643293429	
1.2 	0.7145683853772415	0.2854316146227579	
1.25 	0.6962413742115852	0.3037586257884144	
1.3 	0.6780260646541683	0.32197393534583146	
1.35 	0.6599994104033735	0.3400005895966264	
1.4 	0.642237615414601	0.3577623845853986	
1.45 	0.6248158830070893	0.37518411699291015	
1.5 	0.6078081512609386	0.3921918487390608	
1.55 	0.5912868114676066	0.4087131885323922	
1.6 	0.5753224071135559	0.42467759288644297	
1.65 	0.5599833117502416	0.4400166882497577	
1.7 	0.5453353851105536	0.454664614889446	
1.75 	0.5314416079434516	0.4685583920565475	
1.8 	0.5183616972216665	0.4816383027783328	
1.85 	0.5061517045946434	0.4938482954053557	
1.9 	0.4948636021698807	0.5051363978301183	
1.95 	0.4845448608674458	0.515455139132553	
2.0 	0.47523802766083506	0.5247619723391638	
2.05 	0.4669803089486802	0.5330196910513185	
2.1 	0.45980316805446403	0.5401968319455347	
2.15 	0.45373194538738515	0.5462680546126134	
2.2 	0.4487855100845349	0.5512144899154636	
2.25 	0.44497595196773293	0.5550240480322652	
2.3 	0.44230832237200146	0.5576916776279968	
2.35 	0.4407804318315057	0.5592195681684926	
2.4 	0.44038271174922383	0.559617288250775	
2.45 	0.4410981460469327	0.5589018539530664	
2.5 	0.4429022774226732	0.5570977225773259	
2.55 	0.44576329127517234	0.5542367087248273	
2.6 	0.4496421786401802	0.5503578213598203	
2.65 	0.4544929776815523	0.5455070223184482	
2.7 	0.4602630914548157	0.5397369085451846	
2.75 	0.4668936778799263	0.5331063221200737	
2.8 	0.4743201061893061	0.5256798938106936	
2.85 	0.48247247261938436	0.5175275273806152	
2.9 	0.4912761668441068	0.5087238331558929	
2.95 	0.5006524796527707	0.4993475203472294	
3.0 	0.5105192416856235	0.4894807583143767	
3.05 	0.520791482678869	0.4792085173211308	
3.1 	0.5313821006415896	0.46861789935841014	
